time W usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7
1770869159.0145056	3.061	0.05	0.00	0.02	0.00	0.03	0.03	0.04	0.02	31.0	33.0	35.0	32.0	
1770869160.0156035	2.672	0.03	0.00	0.04	0.00	0.02	0.03	0.02	0.05	31.0	33.0	36.0	33.0	
1770869161.016702	5.298	0.04	0.00	0.01	0.01	0.73	0.00	0.00	0.00	47.0	38.0	39.0	36.0	
1770869162.0178025	5.763	0.06	0.00	0.03	0.01	1.00	0.03	0.07	0.05	48.0	40.0	41.0	37.0	
1770869163.0189085	5.37	0.05	0.00	0.02	0.00	1.00	0.04	0.06	0.03	50.0	42.0	42.0	38.0	
1770869164.0200007	5.344	0.03	0.00	0.02	0.00	1.00	0.00	0.01	0.01	50.0	42.0	42.0	38.0	
1770869165.0211024	5.878	0.05	0.00	0.01	0.00	1.00	0.03	0.05	0.04	50.0	42.0	42.0	39.0	
1770869166.022105	5.878	0.05	0.01	0.03	0.00	1.00	0.03	0.06	0.06	50.0	44.0	44.0	40.0	
1770869167.023202	5.401	0.06	0.00	0.01	0.00	1.00	0.00	0.01	0.00	50.0	42.0	42.0	39.0	
1770869168.0243008	5.546	0.04	0.01	0.02	0.00	1.00	0.03	0.07	0.03	51.0	43.0	43.0	39.0	
1770869169.0253985	5.409	0.05	0.00	0.02	0.00	1.00	0.00	0.04	0.01	51.0	43.0	43.0	39.0	
1770869170.0265033	5.409	0.06	0.01	0.02	0.00	1.00	0.05	0.04	0.04	51.0	43.0	43.0	39.0	
1770869171.027607	5.779	0.10	0.02	0.00	0.01	1.00	0.03	0.06	0.03	51.0	43.0	43.0	39.0	
1770869172.0287042	5.389	0.05	0.00	0.04	0.00	1.00	0.00	0.03	0.01	51.0	43.0	43.0	39.0	
1770869173.0298045	5.386	0.07	0.07	0.01	0.00	1.00	0.04	0.05	0.04	51.0	43.0	43.0	39.0	
1770869174.0309086	5.874	0.06	0.01	0.01	0.00	1.00	0.04	0.05	0.03	51.0	43.0	43.0	40.0	
1770869175.0320122	5.42	0.05	0.01	0.01	0.02	1.00	0.00	0.05	0.01	51.0	43.0	44.0	40.0	
1770869176.0331197	5.428	0.05	0.00	0.01	0.00	1.00	0.04	0.04	0.04	51.0	43.0	43.0	40.0	
1770869177.0341115	5.199	0.12	0.04	0.08	0.02	0.56	0.33	0.12	0.11	39.0	42.0	43.0	39.0	
1770869178.0352108	2.767	0.06	0.01	0.04	0.02	0.02	0.00	0.05	0.03	34.0	37.0	40.0	35.0	
1770869179.036308	2.741	0.04	0.01	0.02	0.00	0.02	0.02	0.01	0.03	33.0	35.0	37.0	34.0	
1770869180.0374067	2.893	0.05	0.00	0.03	0.00	0.03	0.02	0.04	0.04	32.0	34.0	37.0	34.0	
1770869181.0385032	2.721	0.05	0.01	0.02	0.00	0.00	0.00	0.01	0.00	32.0	34.0	36.0	33.0	
1770869182.039599	2.733	0.05	0.01	0.01	0.00	0.05	0.03	0.03	0.03	32.0	33.0	36.0	33.0	
1770869183.0407026	3.053	0.10	0.00	0.03	0.01	0.04	0.04	0.11	0.04	32.0	34.0	37.0	33.0	
1770869184.0417836	2.962	0.06	0.00	0.01	0.00	0.00	0.00	0.01	0.02	31.0	33.0	37.0	33.0	
1770869185.0428786	3.153	0.07	0.01	0.03	0.00	0.03	0.03	0.08	0.04	31.0	33.0	36.0	32.0	
1770869186.043982	2.874	0.05	0.02	0.01	0.00	0.04	0.03	0.02	0.03	31.0	33.0	36.0	33.0	
1770869187.045072	2.721	0.04	0.00	0.01	0.00	0.05	0.00	0.01	0.04	31.0	32.0	35.0	32.0	
1770869188.046167	3.038	0.06	0.00	0.04	0.00	0.02	0.05	0.05	0.05	31.0	33.0	35.0	32.0	
1770869189.047268	2.702	0.04	0.00	0.02	0.00	0.03	0.03	0.03	0.09	31.0	33.0	36.0	33.0	
1770869190.0483544	2.695	0.05	0.00	0.02	0.00	0.04	0.03	0.02	0.01	31.0	32.0	35.0	32.0	
1770869191.0494468	3.16	0.05	0.03	0.02	0.00	0.04	0.04	0.04	0.07	30.0	32.0	35.0	32.0	
1770869192.050544	2.653	0.04	0.00	0.01	0.00	0.06	0.04	0.02	0.04	32.0	34.0	35.0	33.0	
1770869193.0516324	2.683	0.05	0.01	0.00	0.00	0.02	0.00	0.02	0.01	30.0	32.0	35.0	32.0	
1770869194.0527298	3.076	0.06	0.01	0.02	0.01	0.04	0.04	0.04	0.10	30.0	32.0	35.0	32.0	
1770869195.0538251	2.702	0.05	0.00	0.00	0.00	0.03	0.00	0.05	0.06	30.0	32.0	35.0	32.0	
1770869196.0549307	2.691	0.03	0.01	0.00	0.00	0.05	0.03	0.04	0.07	30.0	32.0	35.0	32.0	
1770869197.0560324	2.847	0.06	0.01	0.02	0.00	0.06	0.03	0.05	0.06	30.0	32.0	35.0	32.0	
1770869198.0571344	2.683	0.05	0.00	0.00	0.00	0.03	0.02	0.04	0.05	30.0	32.0	35.0	32.0	
1770869199.0582397	2.691	0.05	0.00	0.00	0.00	0.02	0.06	0.04	0.06	30.0	32.0	34.0	31.0	
1770869200.0593326	2.832	0.06	0.03	0.00	0.03	0.02	0.09	0.06	0.03	30.0	32.0	35.0	31.0	
1770869201.0604267	2.683	0.04	0.00	0.00	0.00	0.01	0.03	0.04	0.06	30.0	32.0	34.0	32.0	
1770869202.0615213	2.691	0.06	0.00	0.01	0.00	0.01	0.06	0.02	0.08	30.0	32.0	34.0	31.0	
1770869203.0626278	2.805	0.05	0.01	0.01	0.00	0.02	0.06	0.06	0.03	30.0	32.0	35.0	32.0	
1770869204.063727	2.699	0.05	0.00	0.00	0.00	0.04	0.00	0.03	0.05	30.0	32.0	35.0	31.0	
1770869205.064832	2.687	0.03	0.01	0.00	0.00	0.04	0.03	0.03	0.05	30.0	32.0	34.0	31.0	
1770869206.0659266	2.634	0.05	0.00	0.00	0.00	0.00	0.04	0.05	0.05	30.0	32.0	35.0	32.0	
1770869207.0670207	2.695	0.05	0.01	0.01	0.00	0.02	0.03	0.02	0.00	30.0	32.0	35.0	32.0	
